data,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ano,mes,dia_semana,trimestre,amplitude,dia_chuvoso,T2M_mm30
2021-01-18,21.15,23.67,18.64,0.0,80.7,3.55,2021,1,0,1,5.030000000000001,0,24.32333333333333
2021-01-19,27.84,32.17,23.51,0.0,80.1,4.18,2021,1,1,1,8.66,0,24.241666666666667
2021-01-20,21.25,24.77,17.74,120.45,81.8,9.15,2021,1,2,1,7.030000000000001,1,24.159
2021-01-21,25.26,30.23,20.28,0.0,87.1,2.5,2021,1,3,1,9.95,0,24.10033333333333
2021-01-22,21.69,25.27,18.11,0.0,77.3,7.5,2021,1,4,1,7.16,0,24.209
2021-01-23,24.36,27.71,21.0,0.0,79.0,2.35,2021,1,5,1,6.710000000000001,0,24.326
2021-01-24,24.8,28.41,21.18,0.0,90.8,6.21,2021,1,6,1,7.23,0,24.348333333333336
2021-01-25,24.88,28.8,20.96,0.0,88.5,4.91,2021,1,0,1,7.84,0,24.260333333333335
2021-01-26,24.33,27.82,20.85,0.0,78.4,5.28,2021,1,1,1,6.969999999999999,0,24.387999999999998
2021-01-27,23.97,27.58,20.37,0.0,89.8,4.06,2021,1,2,1,7.209999999999997,0,24.259
2021-01-28,24.26,27.65,20.88,0.0,79.9,1.27,2021,1,3,1,6.77,0,24.337
2021-01-29,24.32,27.59,21.04,0.0,76.7,1.23,2021,1,4,1,6.550000000000001,0,24.506999999999998
2021-01-30,26.59,30.61,22.57,52.68,82.6,2.43,2021,1,5,1,8.04,1,24.613
2021-01-31,25.42,27.99,22.84,0.0,80.3,1.59,2021,1,6,1,5.149999999999999,0,24.668000000000003
2021-02-01,24.42,29.31,19.54,14.86,77.5,1.96,2021,2,0,1,9.77,1,24.733333333333334
2021-02-02,25.03,28.12,21.93,69.27,79.1,1.73,2021,2,1,1,6.190000000000001,1,24.770666666666667
2021-02-03,21.92,26.81,17.04,0.0,77.5,2.14,2021,2,2,1,9.77,0,24.901
2021-02-04,25.69,30.3,21.08,0.0,83.5,1.89,2021,2,3,1,9.220000000000002,0,24.767666666666667
2021-02-05,26.83,31.08,22.58,4.1,78.3,2.3,2021,2,4,1,8.5,1,24.950666666666667
2021-02-06,26.67,29.9,23.43,0.0,85.7,6.28,2021,2,5,1,6.469999999999999,0,24.999666666666666
2021-02-07,26.03,30.05,22.0,0.0,77.4,4.53,2021,2,6,1,8.05,0,25.13566666666667
2021-02-08,23.64,26.82,20.45,0.0,85.4,1.38,2021,2,0,1,6.370000000000001,0,25.166
2021-02-09,28.31,32.1,24.51,48.32,74.1,3.34,2021,2,1,1,7.59,1,25.033
2021-02-10,21.13,24.28,17.99,0.0,82.2,4.37,2021,2,2,1,6.290000000000003,0,25.051333333333332
2021-02-11,26.09,30.53,21.65,0.0,80.4,4.09,2021,2,3,1,8.880000000000003,0,24.933333333333334
2021-02-12,25.3,29.41,21.18,0.0,86.8,2.61,2021,2,4,1,8.23,0,24.94066666666667
2021-02-13,24.86,27.56,22.15,0.0,83.6,1.38,2021,2,5,1,5.41,0,24.906000000000002
2021-02-14,26.59,29.5,23.68,37.95,82.3,6.15,2021,2,6,1,5.82,1,24.892
2021-02-15,25.33,30.0,20.66,0.0,78.9,2.42,2021,2,0,1,9.34,0,24.726333333333336
2021-02-16,25.16,27.78,22.53,0.0,80.4,2.49,2021,2,1,1,5.25,0,24.779999999999998
2021-02-17,25.06,29.65,20.48,0.0,84.3,4.18,2021,2,2,1,9.169999999999998,0,24.807000000000002
2021-02-18,23.84,27.94,19.74,0.0,83.3,3.19,2021,2,3,1,8.200000000000003,0,24.83966666666667
2021-02-19,26.74,31.34,22.15,0.0,85.8,4.57,2021,2,4,1,9.190000000000001,0,24.81533333333333
2021-02-20,26.73,29.55,23.91,0.0,79.8,3.36,2021,2,5,1,5.640000000000001,0,24.747000000000003
2021-02-21,25.77,29.42,22.13,44.05,85.1,3.39,2021,2,6,1,7.290000000000003,1,24.608
2021-02-22,25.27,27.94,22.61,0.0,74.2,2.88,2021,2,0,1,5.330000000000002,0,24.60966666666667
2021-02-23,20.81,25.01,16.6,0.0,78.0,5.74,2021,2,1,1,8.41,0,24.47433333333333
2021-02-24,25.43,28.03,22.83,0.0,78.6,1.39,2021,2,2,1,5.200000000000003,0,24.499
2021-02-25,20.79,24.96,16.61,0.0,80.1,1.57,2021,2,3,1,8.350000000000001,0,24.274
2021-02-26,24.19,28.06,20.31,34.39,81.1,6.55,2021,2,4,1,7.75,1,24.305
2021-02-27,23.22,27.61,18.83,0.0,82.4,2.66,2021,2,5,1,8.780000000000001,0,24.289666666666665
2021-02-28,23.9,26.55,21.26,0.0,82.4,2.52,2021,2,6,1,5.289999999999999,0,24.233
2021-03-01,21.62,25.61,17.63,0.0,76.7,6.58,2021,3,0,1,7.98,0,24.141666666666666
2021-03-02,27.03,31.22,22.84,0.0,78.5,2.89,2021,3,1,1,8.379999999999999,0,24.058333333333334
2021-03-03,25.23,30.14,20.32,0.0,83.7,4.18,2021,3,2,1,9.82,0,24.12066666666667
2021-03-04,26.01,30.46,21.56,0.0,84.6,4.48,2021,3,3,1,8.900000000000002,0,24.066
2021-03-05,21.19,26.08,16.29,37.97,84.1,2.23,2021,3,4,1,9.79,1,24.071
2021-03-06,23.64,28.43,18.85,0.0,75.6,4.41,2021,3,5,1,9.579999999999998,0,24.105666666666664
2021-03-07,22.66,27.44,17.88,5.82,84.7,5.55,2021,3,6,1,9.560000000000002,1,24.055333333333333
2021-03-08,26.72,29.99,23.45,0.0,82.9,3.41,2021,3,0,1,6.539999999999999,0,23.955333333333332
2021-03-09,21.97,25.89,18.06,0.0,76.6,3.11,2021,3,1,1,7.830000000000002,0,23.935
2021-03-10,24.38,27.14,21.62,0.0,81.8,4.57,2021,3,2,1,5.52,0,23.848666666666666
2021-03-11,21.56,24.53,18.59,0.0,86.2,3.17,2021,3,3,1,5.940000000000001,0,23.93366666666667
2021-03-12,22.06,24.91,19.2,6.46,84.2,2.67,2021,3,4,1,5.710000000000001,1,23.811333333333334
2021-03-13,25.63,29.48,21.79,0.0,86.1,7.55,2021,3,5,1,7.690000000000001,0,23.891666666666666
2021-03-14,23.6,28.33,18.88,0.0,79.8,4.6,2021,3,6,1,9.45,0,23.931666666666665
2021-03-15,22.12,27.07,17.17,0.0,77.6,5.38,2021,3,0,1,9.899999999999999,0,23.951666666666664
2021-03-16,24.09,28.87,19.31,0.0,80.8,1.98,2021,3,1,1,9.560000000000002,0,23.91433333333333
2021-03-17,27.2,30.48,23.93,0.0,82.5,3.28,2021,3,2,1,6.550000000000001,0,23.97733333333333
2021-03-18,23.52,26.69,20.35,0.0,81.8,7.28,2021,3,3,1,6.34,0,23.743
2021-03-19,25.21,29.51,20.91,47.88,76.3,2.6,2021,3,4,1,8.600000000000001,1,23.57633333333333
2021-03-20,24.88,28.39,21.37,0.0,81.0,4.44,2021,3,5,1,7.02,0,23.295
2021-03-21,25.23,30.15,20.32,0.0,77.1,7.5,2021,3,6,1,9.829999999999998,0,23.378666666666668
2021-03-22,23.73,28.67,18.78,0.0,80.0,2.19,2021,3,0,1,9.89,0,23.28233333333333
2021-03-23,25.16,28.6,21.71,11.29,82.1,3.71,2021,3,1,1,6.890000000000001,1,23.363
2021-03-24,22.68,25.36,20.01,33.06,84.9,3.77,2021,3,2,1,5.349999999999998,1,23.144999999999996
2021-03-25,23.36,27.63,19.09,0.0,86.8,2.71,2021,3,3,1,8.54,0,23.219333333333335
2021-03-26,21.76,24.43,19.08,0.0,82.6,3.52,2021,3,4,1,5.350000000000001,0,23.142
2021-03-27,23.2,27.69,18.71,0.0,87.2,3.1,2021,3,5,1,8.98,0,23.19633333333333
2021-03-28,25.39,29.46,21.31,0.0,79.1,2.41,2021,3,6,1,8.150000000000002,0,23.12
2021-03-29,23.82,26.73,20.92,0.0,73.9,7.46,2021,3,0,1,5.809999999999999,0,22.987000000000002
2021-03-30,22.78,25.3,20.26,6.26,91.1,3.47,2021,3,1,1,5.039999999999999,1,22.937666666666665
2021-03-31,23.51,27.12,19.9,0.0,84.7,2.55,2021,3,2,1,7.220000000000002,0,22.820333333333334
2021-04-01,20.0,24.07,15.93,0.0,77.1,1.54,2021,4,3,2,8.14,0,22.781333333333333
2021-04-02,20.23,24.4,16.06,0.0,74.2,3.39,2021,4,4,2,8.34,0,22.606
2021-04-03,17.57,21.48,13.65,0.0,68.7,3.09,2021,4,5,2,7.83,0,22.599666666666668
2021-04-04,23.7,27.67,19.73,0.0,79.4,1.67,2021,4,6,2,7.940000000000001,0,22.526333333333337
2021-04-05,20.75,25.63,15.87,0.0,82.5,5.12,2021,4,0,2,9.76,0,22.213333333333335
2021-04-06,25.08,28.52,21.64,0.0,76.4,10.2,2021,4,1,2,6.879999999999999,0,22.016333333333332
2021-04-07,20.18,23.7,16.67,0.0,78.1,2.45,2021,4,2,2,7.029999999999998,0,21.934
2021-04-08,24.2,26.91,21.49,0.0,75.1,5.85,2021,4,3,2,5.420000000000002,0,21.810333333333336
2021-04-09,22.06,25.18,18.95,0.0,75.8,5.1,2021,4,4,2,6.23,0,21.74566666666667
2021-04-10,23.19,27.92,18.46,4.49,83.6,6.39,2021,4,5,2,9.46,1,21.641666666666666
2021-04-11,19.77,23.29,16.24,0.0,76.2,3.34,2021,4,6,2,7.050000000000001,0,21.666333333333334
2021-04-12,21.64,24.16,19.12,0.0,78.8,4.06,2021,4,0,2,5.039999999999999,0,21.528666666666666
2021-04-13,22.12,24.73,19.51,0.0,85.1,2.03,2021,4,1,2,5.219999999999999,0,21.33066666666667
2021-04-14,18.6,23.13,14.07,0.0,79.5,4.82,2021,4,2,2,9.059999999999999,0,21.242
2021-04-15,22.92,27.69,18.15,8.62,82.0,4.72,2021,4,3,2,9.540000000000003,1,21.206666666666667
2021-04-16,21.94,25.16,18.71,0.0,81.4,11.56,2021,4,4,2,6.449999999999999,0,21.00433333333333
2021-04-17,23.33,25.87,20.79,0.0,80.2,3.01,2021,4,5,2,5.080000000000002,0,20.970333333333333
2021-04-18,23.01,25.55,20.48,0.0,82.1,3.35,2021,4,6,2,5.07,0,20.78966666666667
2021-04-19,15.49,19.7,11.28,0.0,79.6,8.01,2021,4,0,2,8.42,0,20.77833333333333
2021-04-20,19.32,24.0,14.64,0.0,81.9,2.26,2021,4,1,2,9.36,0,20.69066666666667
2021-04-21,21.26,24.39,18.13,0.0,67.6,3.76,2021,4,2,2,6.260000000000002,0,20.567333333333334
2021-04-22,21.45,25.32,17.58,0.0,75.7,6.3,2021,4,3,2,7.740000000000002,0,20.385666666666665
2021-04-23,20.74,23.49,17.99,0.0,82.3,2.85,2021,4,4,2,5.5,0,20.328666666666667
2021-04-24,20.24,24.3,16.18,0.0,81.2,2.42,2021,4,5,2,8.120000000000001,0,20.194000000000003
2021-04-25,22.5,25.59,19.41,0.0,81.0,6.05,2021,4,6,2,6.18,0,20.004
2021-04-26,19.07,23.32,14.82,0.0,79.0,3.53,2021,4,0,2,8.5,0,19.802
2021-04-27,19.45,24.29,14.6,0.0,80.2,4.94,2021,4,1,2,9.69,0,19.829666666666665
2021-04-28,21.16,24.84,17.48,0.0,84.8,4.08,2021,4,2,2,7.359999999999999,0,19.753666666666668
2021-04-29,21.72,25.06,18.39,0.0,74.0,4.4,2021,4,3,2,6.669999999999998,0,19.685333333333336
2021-04-30,17.44,20.2,14.67,0.0,79.3,3.28,2021,4,4,2,5.529999999999999,0,19.632333333333335
2021-05-01,18.98,22.63,15.32,0.0,77.8,3.25,2021,5,5,2,7.309999999999999,0,19.49366666666667
2021-05-02,14.81,18.43,11.19,0.0,81.0,1.65,2021,5,6,2,7.24,0,19.460666666666665
2021-05-03,17.23,20.87,13.58,0.0,80.6,2.1,2021,5,0,2,7.290000000000001,0,19.258666666666667
2021-05-04,21.07,24.42,17.72,0.0,76.3,5.01,2021,5,1,2,6.700000000000003,0,19.190666666666665
2021-05-05,17.05,21.68,12.42,0.0,76.6,5.58,2021,5,2,2,9.26,0,19.244666666666664
2021-05-06,19.63,22.45,16.81,0.0,76.9,2.19,2021,5,3,2,5.640000000000001,0,19.144333333333336
2021-05-07,18.47,23.33,13.62,0.0,80.7,3.13,2021,5,4,2,9.709999999999999,0,19.092666666666666
2021-05-08,20.16,24.31,16.02,0.0,73.8,5.59,2021,5,5,2,8.29,0,18.971999999999998
2021-05-09,16.36,19.15,13.58,7.74,84.0,2.7,2021,5,6,2,5.5699999999999985,1,18.866333333333333
2021-05-10,17.13,21.52,12.74,0.0,77.2,2.15,2021,5,0,2,8.78,0,18.821
2021-05-11,20.6,24.27,16.93,0.0,80.1,2.56,2021,5,1,2,7.34,0,18.787333333333333
2021-05-12,19.36,23.08,15.64,0.0,78.4,4.89,2021,5,2,2,7.439999999999998,0,18.738333333333333
2021-05-13,20.07,22.91,17.23,0.0,81.8,2.69,2021,5,3,2,5.68,0,18.772333333333332
2021-05-14,17.01,20.44,13.58,0.0,67.7,2.95,2021,5,4,2,6.860000000000001,0,18.716333333333335
2021-05-15,18.76,21.4,16.13,0.0,75.9,15.45,2021,5,5,2,5.27,0,18.668
2021-05-16,20.95,23.88,18.02,0.0,81.5,1.45,2021,5,6,2,5.859999999999999,0,18.65966666666667
2021-05-17,17.27,20.11,14.43,0.0,81.9,5.96,2021,5,0,2,5.68,0,18.658
2021-05-18,20.97,25.82,16.13,0.0,76.1,2.47,2021,5,1,2,9.690000000000001,0,18.654333333333334
2021-05-19,17.11,21.91,12.31,0.0,84.4,2.22,2021,5,2,2,9.6,0,18.646000000000004
2021-05-20,16.31,18.93,13.68,0.0,77.0,2.06,2021,5,3,2,5.25,0,18.503
2021-05-21,19.71,22.59,16.82,0.0,80.4,1.99,2021,5,4,2,5.77,0,18.383
2021-05-22,17.83,22.1,13.56,0.0,74.8,3.01,2021,5,5,2,8.540000000000001,0,18.23
2021-05-23,17.57,21.51,13.62,0.0,83.3,1.76,2021,5,6,2,7.890000000000002,0,18.285666666666668
2021-05-24,18.88,23.49,14.27,0.0,81.6,4.28,2021,5,0,2,9.219999999999999,0,18.18
2021-05-25,21.49,25.89,17.1,0.0,79.2,4.47,2021,5,1,2,8.79,0,18.39466666666667
2021-05-26,17.6,20.31,14.88,0.0,76.0,2.01,2021,5,2,2,5.429999999999998,0,18.441
2021-05-27,20.47,24.52,16.42,0.0,69.2,2.71,2021,5,3,2,8.099999999999998,0,18.319333333333336
2021-05-28,19.48,24.11,14.85,0.0,79.6,3.5,2021,5,4,2,9.26,0,18.121
2021-05-29,20.27,23.64,16.89,0.0,72.4,3.66,2021,5,5,2,6.75,0,17.981333333333332
2021-05-30,17.19,21.32,13.06,0.0,82.1,2.8,2021,5,6,2,8.26,0,18.064999999999998
2021-05-31,18.93,23.34,14.53,0.0,83.0,4.19,2021,5,0,2,8.81,0,18.045333333333335
2021-06-01,14.7,18.28,11.12,0.0,71.5,3.22,2021,6,1,2,7.160000000000002,0,18.051333333333336
2021-06-02,16.98,21.65,12.31,0.0,77.2,2.43,2021,6,2,2,9.339999999999998,0,17.947333333333333
2021-06-03,16.78,20.05,13.5,0.0,73.1,2.01,2021,6,3,2,6.550000000000001,0,17.889000000000003
2021-06-04,13.45,16.86,10.03,0.0,74.0,6.42,2021,6,4,2,6.83,0,17.875666666666667
2021-06-05,15.04,18.24,11.85,0.0,79.5,4.76,2021,6,5,2,6.389999999999999,0,17.88
2021-06-06,20.14,22.72,17.57,0.0,88.1,4.92,2021,6,6,2,5.149999999999999,0,17.798333333333336
2021-06-07,16.99,20.66,13.33,0.0,78.3,5.15,2021,6,0,2,7.33,0,17.764
2021-06-08,22.8,27.17,18.44,0.0,75.3,1.68,2021,6,1,2,8.73,0,17.754
2021-06-09,18.52,22.65,14.39,0.0,70.9,2.33,2021,6,2,2,8.259999999999998,0,17.706
2021-06-10,16.95,21.9,12.0,0.0,73.8,3.54,2021,6,3,2,9.899999999999999,0,17.562
2021-06-11,13.41,18.27,8.55,0.0,84.2,3.39,2021,6,4,2,9.719999999999999,0,17.464999999999996
2021-06-12,15.88,19.55,12.2,0.0,68.7,6.13,2021,6,5,2,7.350000000000001,0,17.288666666666664
2021-06-13,19.52,23.68,15.36,0.0,76.1,5.2,2021,6,6,2,8.32,0,17.274333333333335
2021-06-14,18.17,22.89,13.44,0.0,74.1,3.56,2021,6,0,2,9.450000000000001,0,17.184
2021-06-15,21.13,25.03,17.24,0.0,73.3,4.6,2021,6,1,2,7.790000000000003,0,17.182000000000002
2021-06-16,14.15,17.69,10.62,0.0,75.9,1.38,2021,6,2,2,7.070000000000002,0,17.089
2021-06-17,19.22,23.43,15.01,0.0,75.3,4.22,2021,6,3,2,8.42,0,17.200333333333333
2021-06-18,16.71,21.43,11.99,0.0,76.5,3.24,2021,6,4,2,9.44,0,17.19333333333333
2021-06-19,16.44,19.93,12.95,0.0,68.4,1.78,2021,6,5,2,6.98,0,17.217666666666666
2021-06-20,17.26,22.23,12.29,0.0,82.4,1.84,2021,6,6,2,9.940000000000001,0,17.372999999999998
2021-06-21,16.8,21.22,12.39,0.0,82.4,4.99,2021,6,0,2,8.829999999999998,0,17.49366666666667
2021-06-22,17.27,21.71,12.84,0.0,80.1,2.03,2021,6,1,2,8.870000000000001,0,17.369666666666667
2021-06-23,17.44,21.27,13.62,0.0,76.3,2.77,2021,6,2,2,7.65,0,17.311333333333334
2021-06-24,17.17,19.83,14.51,0.0,78.0,2.37,2021,6,3,2,5.3199999999999985,0,17.043666666666667
2021-06-25,14.69,17.3,12.09,0.0,82.8,5.65,2021,6,4,2,5.210000000000001,0,16.94033333333333
2021-06-26,15.18,18.35,12.01,0.0,76.2,2.41,2021,6,5,2,6.340000000000002,0,16.875666666666667
2021-06-27,19.05,23.17,14.93,0.0,78.0,4.36,2021,6,6,2,8.240000000000002,0,17.00166666666667
2021-06-28,17.56,20.36,14.77,0.0,77.0,2.03,2021,6,0,2,5.59,0,16.915000000000003
2021-06-29,17.13,22.0,12.25,0.0,70.4,8.34,2021,6,1,2,9.75,0,16.78633333333333
2021-06-30,16.14,19.39,12.89,0.0,74.7,2.09,2021,6,2,2,6.5,0,16.715
2021-07-01,18.04,21.04,15.04,0.0,70.3,3.01,2021,7,3,3,6.0,0,16.579666666666668
2021-07-02,16.77,21.29,12.26,0.0,71.7,3.78,2021,7,4,3,9.03,0,16.637666666666668
2021-07-03,17.51,21.28,13.74,0.0,74.8,4.55,2021,7,5,3,7.540000000000001,0,16.578666666666667
2021-07-04,18.11,21.0,15.22,0.0,75.5,2.48,2021,7,6,3,5.779999999999999,0,16.688666666666666
2021-07-05,18.66,22.55,14.77,0.0,71.4,3.27,2021,7,0,3,7.780000000000001,0,16.736666666666665
2021-07-06,16.42,21.14,11.7,0.0,68.1,4.4,2021,7,1,3,9.440000000000001,0,16.706
2021-07-07,15.24,19.13,11.34,0.0,73.0,3.16,2021,7,2,3,7.789999999999999,0,16.7
2021-07-08,14.77,18.57,10.96,0.0,69.5,7.32,2021,7,3,3,7.609999999999999,0,16.683666666666667
2021-07-09,15.42,18.38,12.46,0.0,68.5,2.78,2021,7,4,3,5.919999999999998,0,16.604333333333333
2021-07-10,15.01,18.91,11.11,0.0,79.2,1.28,2021,7,5,3,7.800000000000001,0,16.523999999999997
2021-07-11,17.19,21.99,12.39,0.0,71.2,6.1,2021,7,6,3,9.599999999999998,0,16.610666666666667
2021-07-12,13.28,18.14,8.43,0.0,74.0,2.48,2021,7,0,3,9.71,0,16.631666666666668
2021-07-13,15.66,18.63,12.68,0.0,72.8,1.36,2021,7,1,3,5.949999999999999,0,16.634
2021-07-14,16.03,20.66,11.39,0.0,70.7,2.88,2021,7,2,3,9.27,0,16.655666666666665
2021-07-15,17.07,20.9,13.24,0.0,76.1,6.49,2021,7,3,3,7.659999999999998,0,16.606333333333332
2021-07-16,15.89,18.68,13.1,0.0,75.9,3.62,2021,7,4,3,5.58,0,16.653333333333332
2021-07-17,17.45,20.57,14.33,6.74,69.6,4.96,2021,7,5,3,6.24,1,16.522333333333332
2021-07-18,20.01,22.8,17.23,0.0,73.1,1.94,2021,7,6,3,5.57,0,16.605666666666668
2021-07-19,17.88,21.77,13.99,0.0,76.8,1.96,2021,7,0,3,7.779999999999999,0,16.603333333333335
2021-07-20,16.34,20.15,12.53,0.0,75.7,3.01,2021,7,1,3,7.619999999999999,0,16.537666666666667
2021-07-21,16.62,21.01,12.23,0.0,69.6,5.89,2021,7,2,3,8.780000000000001,0,16.473000000000003
2021-07-22,16.78,20.3,13.25,0.0,74.2,5.01,2021,7,3,3,7.050000000000001,0,16.509
2021-07-23,15.06,18.16,11.96,0.0,70.8,2.23,2021,7,4,3,6.199999999999999,0,16.662666666666667
2021-07-24,14.76,18.0,11.52,0.0,65.1,2.31,2021,7,5,3,6.48,0,16.78
2021-07-25,17.29,20.62,13.96,0.0,74.7,6.27,2021,7,6,3,6.66,0,16.878
2021-07-26,15.81,18.47,13.16,0.0,74.4,5.88,2021,7,0,3,5.309999999999999,0,16.944333333333336
2021-07-27,19.12,23.26,14.98,0.0,83.4,2.79,2021,7,1,3,8.280000000000001,0,16.904666666666667
2021-07-28,18.21,20.75,15.67,0.0,75.4,1.25,2021,7,2,3,5.08,0,17.159
2021-07-29,15.65,19.84,11.45,0.0,75.6,8.13,2021,7,3,3,8.39,0,17.256333333333334
2021-07-30,17.55,20.94,14.16,0.0,75.4,1.43,2021,7,4,3,6.780000000000001,0,17.220666666666666
2021-07-31,14.11,17.76,10.46,0.0,69.3,3.66,2021,7,5,3,7.300000000000001,0,17.255333333333333
2021-08-01,19.27,24.02,14.51,0.0,76.1,2.04,2021,8,6,3,9.51,0,17.404
2021-08-02,17.44,20.16,14.71,0.0,77.3,2.3,2021,8,0,3,5.449999999999999,0,17.351333333333333
2021-08-03,16.14,18.83,13.45,0.0,80.6,1.62,2021,8,1,3,5.379999999999999,0,17.325333333333333
2021-08-04,16.72,21.62,11.81,0.0,72.0,1.57,2021,8,2,3,9.81,0,17.271333333333335
2021-08-05,17.5,20.86,14.14,0.0,75.6,3.68,2021,8,3,3,6.719999999999999,0,17.324666666666666
2021-08-06,19.85,23.54,16.16,0.0,73.8,2.63,2021,8,4,3,7.379999999999999,0,17.287333333333333
2021-08-07,18.29,21.81,14.77,0.0,65.7,4.69,2021,8,5,3,7.039999999999999,0,17.333666666666666
2021-08-08,18.36,23.36,13.36,0.0,77.8,2.28,2021,8,6,3,10.0,0,17.314666666666668
2021-08-09,17.0,20.22,13.79,0.0,74.7,2.95,2021,8,0,3,6.43,0,17.424666666666667
2021-08-10,16.0,19.58,12.43,0.0,74.7,2.91,2021,8,1,3,7.149999999999999,0,17.413333333333334
2021-08-11,20.91,23.55,18.28,0.0,75.5,4.89,2021,8,2,3,5.27,0,17.521666666666665
2021-08-12,18.58,23.09,14.06,0.0,78.1,3.9,2021,8,3,3,9.03,0,17.53666666666667
2021-08-13,14.96,18.63,11.29,0.0,69.4,3.41,2021,8,4,3,7.34,0,17.525
2021-08-14,18.11,21.92,14.29,0.0,72.1,2.92,2021,8,5,3,7.630000000000003,0,17.606333333333332
2021-08-15,20.35,24.7,16.01,0.0,71.8,1.78,2021,8,6,3,8.689999999999998,0,17.58133333333333
2021-08-16,15.87,18.5,13.24,4.07,78.8,4.43,2021,8,0,3,5.26,1,17.752999999999997
2021-08-17,19.23,23.03,15.43,0.0,70.9,4.7,2021,8,1,3,7.600000000000001,0,17.622999999999998
2021-08-18,16.26,21.09,11.44,0.0,79.7,5.51,2021,8,2,3,9.65,0,17.663999999999998
2021-08-19,17.94,20.83,15.05,0.0,68.7,4.3,2021,8,3,3,5.779999999999998,0,17.825666666666667
2021-08-20,15.5,19.5,11.51,0.0,64.3,3.7,2021,8,4,3,7.99,0,17.908666666666665
2021-08-21,18.17,21.49,14.85,0.0,74.8,3.05,2021,8,5,3,6.639999999999999,0,17.955333333333332
2021-08-22,14.49,17.98,11.01,0.0,74.2,4.68,2021,8,6,3,6.970000000000001,0,17.924666666666663
2021-08-23,18.06,20.77,15.36,0.0,76.6,2.79,2021,8,0,3,5.41,0,17.97733333333333
2021-08-24,16.95,21.37,12.53,0.0,70.9,2.36,2021,8,1,3,8.840000000000002,0,18.000666666666667
2021-08-25,19.06,22.72,15.4,0.0,69.1,2.81,2021,8,2,3,7.3199999999999985,0,18.017333333333333
2021-08-26,19.57,24.39,14.74,0.0,72.6,5.87,2021,8,3,3,9.65,0,18.154
2021-08-27,17.86,20.37,15.35,0.0,67.2,2.77,2021,8,4,3,5.020000000000001,0,18.167666666666666
2021-08-28,18.09,21.25,14.94,0.0,71.6,5.08,2021,8,5,3,6.3100000000000005,0,18.216333333333335
2021-08-29,16.8,20.5,13.09,0.0,70.2,2.07,2021,8,6,3,7.41,0,18.28666666666667
2021-08-30,19.26,23.3,15.22,0.0,72.1,4.17,2021,8,0,3,8.08,0,18.298333333333336
2021-08-31,15.37,17.97,12.77,0.0,78.4,6.0,2021,8,1,3,5.199999999999999,0,18.243333333333332
2021-09-01,18.67,22.24,15.1,0.0,74.9,3.43,2021,9,2,3,7.139999999999999,0,18.453333333333333
2021-09-02,20.99,25.4,16.57,0.0,79.8,2.53,2021,9,3,3,8.829999999999998,0,18.622333333333334
2021-09-03,19.21,23.13,15.3,0.0,76.5,2.84,2021,9,4,3,7.829999999999998,0,18.841666666666665
2021-09-04,18.9,21.45,16.35,0.0,65.5,1.74,2021,9,5,3,5.099999999999998,0,18.803333333333335
2021-09-05,18.93,22.78,15.08,0.0,80.4,3.66,2021,9,6,3,7.700000000000001,0,18.936333333333334
2021-09-06,19.87,23.37,16.37,0.0,70.5,5.88,2021,9,0,3,7.0,0,18.988999999999997
2021-09-07,19.06,23.21,14.91,0.0,80.1,4.43,2021,9,1,3,8.3,0,19.210666666666665
2021-09-08,17.5,21.04,13.97,0.0,82.3,2.79,2021,9,2,3,7.0699999999999985,0,19.285000000000004
2021-09-09,20.1,24.93,15.26,0.0,70.5,2.68,2021,9,3,3,9.67,0,19.357666666666667
2021-09-10,21.32,24.99,17.64,0.0,72.9,2.27,2021,9,4,3,7.349999999999998,0,19.496333333333332
2021-09-11,20.04,24.21,15.88,0.0,78.9,6.6,2021,9,5,3,8.33,0,19.460666666666665
2021-09-12,17.07,20.03,14.1,0.0,73.3,6.7,2021,9,6,3,5.9300000000000015,0,19.48
2021-09-13,18.46,21.58,15.33,0.0,73.4,2.18,2021,9,0,3,6.249999999999998,0,19.520333333333333
2021-09-14,18.7,23.36,14.03,0.0,75.1,2.45,2021,9,1,3,9.33,0,19.607666666666667
2021-09-15,22.17,27.07,17.27,0.0,76.8,3.2,2021,9,2,3,9.8,0,19.603
2021-09-16,24.3,29.26,19.34,0.0,77.8,2.11,2021,9,3,3,9.920000000000002,0,19.813
2021-09-17,22.84,26.45,19.23,0.0,82.7,2.86,2021,9,4,3,7.219999999999999,0,19.887666666666668
2021-09-18,16.79,20.95,12.63,0.0,82.6,1.84,2021,9,5,3,8.319999999999999,0,20.00766666666667
2021-09-19,19.49,23.81,15.17,14.4,80.2,3.43,2021,9,6,3,8.639999999999999,1,20.105999999999998
2021-09-20,19.75,23.47,16.02,0.0,79.1,2.48,2021,9,0,3,7.449999999999999,0,20.145666666666667
2021-09-21,21.14,25.92,16.37,0.0,84.1,3.97,2021,9,1,3,9.55,0,20.245333333333335
2021-09-22,20.29,22.88,17.71,0.0,72.0,2.89,2021,9,2,3,5.169999999999998,0,20.345333333333333
2021-09-23,19.13,22.71,15.54,0.0,76.0,2.25,2021,9,3,3,7.170000000000002,0,20.483
2021-09-24,23.22,27.11,19.33,0.0,80.1,6.51,2021,9,4,3,7.780000000000001,0,20.677
